date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:52:15	81251/81251	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Jan%202025%2016:52:14%20GMT	https://xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/he-thong-cua-hang	C:/My%20Web%20Sites/TMDT_Temple2/xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/pa/he-thong-cua-hang.414.d	(from https://xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/he-thong-cua-hang)
11:52:16	81256/81256	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Jan%202025%2016:52:15%20GMT	https://xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/he-thong-cua-hang	C:/My%20Web%20Sites/TMDT_Temple2/xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/pa/he-thong-cua-hang.415.d	(from https://xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/he-thong-cua-hang)
11:52:18	81261/81261	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Jan%202025%2016:52:17%20GMT	https://xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/he-thong-cua-hang	C:/My%20Web%20Sites/TMDT_Temple2/xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/pa/he-thong-cua-hang.416.d	(from https://xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/he-thong-cua-hang)
11:52:20	81266/81266	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Jan%202025%2016:52:19%20GMT	https://xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/he-thong-cua-hang	C:/My%20Web%20Sites/TMDT_Temple2/xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/pa/he-thong-cua-hang.417.d	(from https://xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/he-thong-cua-hang)
11:52:21	81271/81271	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Jan%202025%2016:52:20%20GMT	https://xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/he-thong-cua-hang	C:/My%20Web%20Sites/TMDT_Temple2/xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/pa/he-thong-cua-hang.418.d	(from https://xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/he-thong-cua-hang)
11:52:23	81276/81276	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Jan%202025%2016:52:22%20GMT	https://xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/he-thong-cua-hang	C:/My%20Web%20Sites/TMDT_Temple2/xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/pa/he-thong-cua-hang.419.d	(from https://xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/he-thong-cua-hang)
11:52:24	81281/81281	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Jan%202025%2016:52:23%20GMT	https://xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/he-thong-cua-hang	C:/My%20Web%20Sites/TMDT_Temple2/xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/pa/he-thong-cua-hang.41a.d	(from https://xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/he-thong-cua-hang)
11:52:26	81286/81286	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Jan%202025%2016:52:25%20GMT	https://xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/he-thong-cua-hang	C:/My%20Web%20Sites/TMDT_Temple2/xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/pa/he-thong-cua-hang.41b.d	(from https://xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/he-thong-cua-hang)
11:52:28	81291/81291	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Jan%202025%2016:52:27%20GMT	https://xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/he-thong-cua-hang	C:/My%20Web%20Sites/TMDT_Temple2/xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/pa/he-thong-cua-hang.41c.d	(from https://xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/he-thong-cua-hang)
11:52:29	81296/81296	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Jan%202025%2016:52:28%20GMT	https://xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/he-thong-cua-hang	C:/My%20Web%20Sites/TMDT_Temple2/xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/pa/he-thong-cua-hang.41d.d	(from https://xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/he-thong-cua-hang)
11:52:31	81301/81301	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Jan%202025%2016:52:30%20GMT	https://xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/he-thong-cua-hang	C:/My%20Web%20Sites/TMDT_Temple2/xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/pa/he-thong-cua-hang.41e.d	(from https://xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/he-thong-cua-hang)
11:52:32	81306/81306	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Jan%202025%2016:52:31%20GMT	https://xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/he-thong-cua-hang	C:/My%20Web%20Sites/TMDT_Temple2/xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/pa/he-thong-cua-hang.41f.d	(from https://xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/he-thong-cua-hang)
11:52:34	81311/81311	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Jan%202025%2016:52:33%20GMT	https://xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/he-thong-cua-hang	C:/My%20Web%20Sites/TMDT_Temple2/xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/pa/he-thong-cua-hang.420.d	(from https://xiaomi.dstore.vn/storage/media/NewFolder/Xiaomi%2012T%20Pro/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/page/he-thong-cua-hang)
